timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/08 17:24:37.789,102.26,0.0,0.0,1895.0,1785.0,57.0
2026/07/08 17:24:38.813,102.48,0.0,0.0,3165.0,1785.0,57.0
2026/07/08 17:24:39.842,101.75,0.0,0.0,3165.0,1785.0,56.0
2026/07/08 17:24:40.840,124.37,1.0,1.0,5643.0,1785.0,58.0
2026/07/08 17:24:41.840,372.27,96.0,77.0,6347.0,1770.0,59.0
2026/07/08 17:24:42.841,376.4,96.0,55.0,7755.0,1680.0,61.0
2026/07/08 17:24:43.842,394.52,100.0,53.0,7755.0,1695.0,62.0
2026/07/08 17:24:44.844,394.0,100.0,55.0,7755.0,1695.0,62.0
2026/07/08 17:24:45.843,394.62,100.0,53.0,7755.0,1680.0,63.0
2026/07/08 17:24:46.843,394.17,100.0,53.0,7755.0,1680.0,63.0
2026/07/08 17:24:47.842,394.3,100.0,53.0,7755.0,1665.0,64.0
2026/07/08 17:24:48.844,394.07,100.0,53.0,7755.0,1695.0,64.0
2026/07/08 17:24:49.837,399.29,100.0,53.0,7755.0,1545.0,64.0
2026/07/08 17:24:50.831,392.79,100.0,55.0,7755.0,1620.0,65.0
2026/07/08 17:24:51.850,390.58,100.0,55.0,7755.0,1710.0,65.0
2026/07/08 17:24:52.846,395.85,100.0,54.0,7755.0,1680.0,65.0
2026/07/08 17:24:53.855,390.83,100.0,53.0,7755.0,1650.0,66.0
2026/07/08 17:24:54.848,394.17,100.0,53.0,7755.0,1575.0,66.0
2026/07/08 17:24:55.854,392.73,100.0,54.0,7755.0,1560.0,67.0
2026/07/08 17:24:56.845,395.67,100.0,55.0,7755.0,1620.0,67.0
2026/07/08 17:24:57.847,395.79,100.0,55.0,7755.0,1575.0,67.0
2026/07/08 17:24:58.845,396.46,100.0,55.0,7755.0,1590.0,68.0
2026/07/08 17:24:59.847,400.58,100.0,56.0,7755.0,1635.0,68.0
2026/07/08 17:25:00.845,398.17,100.0,54.0,7755.0,1635.0,68.0
2026/07/08 17:25:01.861,396.11,100.0,54.0,7755.0,1575.0,68.0
2026/07/08 17:25:02.844,399.65,100.0,55.0,7755.0,1470.0,69.0
2026/07/08 17:25:03.847,399.81,100.0,56.0,7755.0,1650.0,69.0
2026/07/08 17:25:04.849,397.09,100.0,54.0,7755.0,1590.0,69.0
2026/07/08 17:25:05.846,397.57,100.0,54.0,7755.0,1560.0,69.0
2026/07/08 17:25:06.851,391.71,99.0,55.0,7755.0,1725.0,69.0
