timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:51:33.819,91.41,0.0,0.0,1603.0,1785.0,38.0
2026/07/07 18:51:34.843,156.49,97.0,68.0,4509.0,1785.0,42.0
2026/07/07 18:51:35.830,271.56,100.0,4.0,5481.0,1785.0,41.0
2026/07/07 18:51:36.842,234.74,97.0,24.0,6453.0,1785.0,44.0
2026/07/07 18:51:37.827,128.36,100.0,5.0,6453.0,1785.0,40.0
2026/07/07 18:51:38.845,222.76,96.0,44.0,6453.0,1785.0,42.0
2026/07/07 18:51:39.827,220.76,100.0,4.0,6453.0,1785.0,44.0
2026/07/07 18:51:40.849,198.69,100.0,3.0,6453.0,1785.0,44.0
2026/07/07 18:51:41.846,299.02,81.0,26.0,7425.0,1785.0,45.0
2026/07/07 18:51:42.847,281.89,100.0,28.0,7425.0,1785.0,45.0
2026/07/07 18:51:43.851,276.36,100.0,31.0,7425.0,1785.0,45.0
2026/07/07 18:51:44.847,276.25,100.0,33.0,7425.0,1785.0,46.0
2026/07/07 18:51:45.851,276.11,100.0,30.0,7425.0,1785.0,46.0
2026/07/07 18:51:46.846,281.06,100.0,30.0,7425.0,1785.0,46.0
2026/07/07 18:51:47.846,278.89,100.0,32.0,7425.0,1785.0,47.0
2026/07/07 18:51:48.849,277.09,100.0,33.0,7425.0,1785.0,47.0
2026/07/07 18:51:49.852,281.42,100.0,31.0,7425.0,1785.0,48.0
2026/07/07 18:51:50.849,282.96,100.0,28.0,7425.0,1785.0,48.0
2026/07/07 18:51:51.850,273.83,100.0,32.0,7425.0,1785.0,48.0
2026/07/07 18:51:52.832,280.72,100.0,29.0,7425.0,1785.0,49.0
2026/07/07 18:51:53.831,278.52,100.0,30.0,7425.0,1785.0,49.0
2026/07/07 18:51:54.848,277.98,100.0,33.0,7425.0,1785.0,49.0
2026/07/07 18:51:55.851,282.62,100.0,32.0,7425.0,1785.0,50.0
2026/07/07 18:51:56.851,280.77,100.0,30.0,7425.0,1785.0,50.0
2026/07/07 18:51:57.860,278.59,100.0,30.0,7425.0,1785.0,50.0
2026/07/07 18:51:58.853,278.29,100.0,32.0,7425.0,1785.0,50.0
2026/07/07 18:51:59.857,285.12,100.0,32.0,7425.0,1785.0,51.0
2026/07/07 18:52:00.836,282.29,100.0,30.0,7425.0,1785.0,51.0
2026/07/07 18:52:01.855,279.83,100.0,29.0,7425.0,1785.0,51.0
2026/07/07 18:52:02.845,279.7,100.0,32.0,7425.0,1785.0,52.0
2026/07/07 18:52:03.956,285.33,84.0,29.0,7425.0,1785.0,52.0
2026/07/07 18:52:04.839,285.56,100.0,30.0,7425.0,1785.0,52.0
2026/07/07 18:52:05.850,279.79,99.0,29.0,7425.0,1785.0,52.0
2026/07/07 18:52:06.840,283.64,100.0,32.0,7425.0,1785.0,53.0
2026/07/07 18:52:07.836,285.84,100.0,32.0,7425.0,1785.0,53.0
2026/07/07 18:52:08.834,283.97,100.0,33.0,7425.0,1785.0,53.0
2026/07/07 18:52:09.849,285.85,100.0,31.0,7425.0,1785.0,54.0
2026/07/07 18:52:10.850,285.8,100.0,28.0,7425.0,1785.0,54.0
2026/07/07 18:52:11.850,278.63,100.0,29.0,7425.0,1785.0,53.0
2026/07/07 18:52:12.854,284.97,100.0,31.0,7425.0,1785.0,54.0
2026/07/07 18:52:13.839,280.79,100.0,29.0,7425.0,1785.0,54.0
2026/07/07 18:52:14.858,286.97,100.0,30.0,7425.0,1785.0,54.0
2026/07/07 18:52:15.841,284.52,100.0,30.0,7425.0,1785.0,55.0
2026/07/07 18:52:16.854,282.83,100.0,32.0,7425.0,1785.0,55.0
2026/07/07 18:52:17.853,288.96,100.0,33.0,7425.0,1785.0,55.0
2026/07/07 18:52:18.854,284.66,100.0,30.0,7425.0,1785.0,56.0
2026/07/07 18:52:19.867,281.83,100.0,30.0,7425.0,1785.0,55.0
2026/07/07 18:52:20.843,286.7,100.0,32.0,7425.0,1785.0,56.0
2026/07/07 18:52:21.860,283.96,100.0,30.0,7425.0,1785.0,56.0
2026/07/07 18:52:22.859,290.89,100.0,29.0,7425.0,1785.0,57.0
2026/07/07 18:52:23.840,283.04,100.0,28.0,7425.0,1785.0,56.0
2026/07/07 18:52:24.859,286.98,100.0,30.0,7425.0,1785.0,57.0
