timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:34:11.687,91.43,0.0,0.0,1515.0,1785.0,41.0
2026/07/07 18:34:12.712,141.42,61.0,42.0,3303.0,1785.0,43.0
2026/07/07 18:34:13.709,259.21,100.0,3.0,3627.0,1785.0,43.0
2026/07/07 18:34:14.709,208.26,100.0,17.0,3951.0,1785.0,44.0
2026/07/07 18:34:15.706,105.87,98.0,3.0,3951.0,1785.0,43.0
2026/07/07 18:34:16.710,254.9,99.0,50.0,3951.0,1785.0,47.0
2026/07/07 18:34:17.708,186.65,97.0,6.0,3951.0,1785.0,45.0
2026/07/07 18:34:18.717,242.87,97.0,22.0,4599.0,1785.0,47.0
2026/07/07 18:34:19.720,209.51,100.0,20.0,4599.0,1785.0,46.0
2026/07/07 18:34:20.716,209.1,100.0,21.0,4599.0,1785.0,47.0
2026/07/07 18:34:21.715,208.45,100.0,19.0,4599.0,1785.0,46.0
2026/07/07 18:34:22.700,211.04,100.0,22.0,4599.0,1785.0,47.0
2026/07/07 18:34:23.696,208.38,100.0,19.0,4599.0,1785.0,47.0
2026/07/07 18:34:24.718,206.57,100.0,20.0,4599.0,1785.0,47.0
2026/07/07 18:34:25.711,209.55,100.0,21.0,4599.0,1785.0,47.0
2026/07/07 18:34:26.713,210.13,100.0,21.0,4599.0,1785.0,48.0
2026/07/07 18:34:27.723,209.97,99.0,21.0,4599.0,1785.0,48.0
2026/07/07 18:34:28.716,209.59,100.0,21.0,4599.0,1785.0,48.0
2026/07/07 18:34:29.714,210.39,100.0,21.0,4599.0,1785.0,48.0
2026/07/07 18:34:30.722,210.61,100.0,21.0,4599.0,1785.0,49.0
2026/07/07 18:34:31.716,209.93,100.0,21.0,4599.0,1785.0,49.0
2026/07/07 18:34:32.718,209.88,100.0,20.0,4599.0,1785.0,49.0
2026/07/07 18:34:33.721,211.12,100.0,21.0,4599.0,1785.0,49.0
2026/07/07 18:34:34.715,211.5,100.0,20.0,4599.0,1785.0,49.0
2026/07/07 18:34:35.716,210.45,100.0,20.0,4599.0,1785.0,50.0
2026/07/07 18:34:36.722,211.03,100.0,19.0,4599.0,1785.0,50.0
2026/07/07 18:34:37.717,211.04,100.0,20.0,4599.0,1785.0,50.0
2026/07/07 18:34:38.699,213.87,100.0,19.0,4599.0,1785.0,51.0
2026/07/07 18:34:39.721,208.68,100.0,20.0,4599.0,1785.0,50.0
2026/07/07 18:34:40.718,211.75,100.0,20.0,4599.0,1785.0,51.0
2026/07/07 18:34:41.717,212.03,100.0,20.0,4599.0,1785.0,51.0
2026/07/07 18:34:42.717,210.75,100.0,19.0,4599.0,1785.0,51.0
2026/07/07 18:34:43.702,212.04,100.0,19.0,4599.0,1785.0,52.0
2026/07/07 18:34:44.715,210.48,100.0,20.0,4599.0,1785.0,51.0
2026/07/07 18:34:45.717,213.83,100.0,19.0,4599.0,1785.0,52.0
