timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:24:54.863,97.1,0.0,0.0,8269.0,1785.0,48.0
2026/07/07 18:24:55.899,338.05,100.0,81.0,14573.0,1620.0,53.0
2026/07/07 18:24:56.884,397.7,100.0,82.0,14573.0,1545.0,54.0
2026/07/07 18:24:57.897,387.58,100.0,80.0,14573.0,1620.0,54.0
2026/07/07 18:24:58.895,398.64,100.0,79.0,14573.0,1515.0,55.0
2026/07/07 18:24:59.899,393.61,100.0,79.0,14573.0,1530.0,56.0
2026/07/07 18:25:00.900,400.49,100.0,79.0,14573.0,1515.0,56.0
2026/07/07 18:25:01.898,393.77,100.0,78.0,14573.0,1530.0,57.0
2026/07/07 18:25:02.897,399.88,100.0,78.0,14573.0,1650.0,57.0
2026/07/07 18:25:03.897,399.22,100.0,78.0,14573.0,1650.0,58.0
2026/07/07 18:25:04.898,391.36,100.0,77.0,14573.0,1650.0,59.0
2026/07/07 18:25:05.899,402.28,100.0,77.0,14573.0,1650.0,59.0
2026/07/07 18:25:06.901,395.05,100.0,77.0,14573.0,1605.0,60.0
2026/07/07 18:25:07.897,393.75,100.0,75.0,14573.0,1515.0,60.0
2026/07/07 18:25:08.898,397.5,100.0,77.0,14573.0,1530.0,61.0
2026/07/07 18:25:09.900,395.19,100.0,77.0,14573.0,1530.0,61.0
2026/07/07 18:25:10.904,398.39,100.0,77.0,14573.0,1545.0,62.0
2026/07/07 18:25:11.900,397.96,100.0,77.0,14573.0,1545.0,62.0
2026/07/07 18:25:12.900,395.39,100.0,77.0,14573.0,1545.0,63.0
2026/07/07 18:25:13.904,397.89,100.0,76.0,14573.0,1530.0,63.0
2026/07/07 18:25:14.902,396.26,100.0,77.0,14573.0,1530.0,64.0
2026/07/07 18:25:15.900,395.96,100.0,77.0,14573.0,1515.0,64.0
2026/07/07 18:25:16.904,397.42,100.0,76.0,14573.0,1515.0,64.0
2026/07/07 18:25:17.902,395.27,100.0,77.0,14573.0,1530.0,65.0
2026/07/07 18:25:18.903,397.06,100.0,76.0,14573.0,1530.0,65.0
2026/07/07 18:25:19.904,396.68,100.0,77.0,14573.0,1530.0,66.0
2026/07/07 18:25:20.908,395.15,100.0,76.0,14573.0,1515.0,66.0
2026/07/07 18:25:21.885,400.11,100.0,76.0,14573.0,1305.0,66.0
