timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:17:53.778,93.24,0.0,0.0,531.0,1785.0,42.0
2026/07/07 18:17:54.801,93.99,0.0,0.0,3047.0,1785.0,42.0
2026/07/07 18:17:55.804,226.57,81.0,81.0,3303.0,1785.0,45.0
2026/07/07 18:17:56.801,211.36,82.0,5.0,3627.0,1785.0,45.0
2026/07/07 18:17:57.783,192.3,97.0,3.0,3951.0,1785.0,43.0
2026/07/07 18:17:58.784,148.07,97.0,22.0,3951.0,1785.0,46.0
2026/07/07 18:17:59.786,248.34,80.0,2.0,3951.0,1785.0,46.0
2026/07/07 18:18:00.801,191.33,84.0,3.0,3951.0,1785.0,46.0
2026/07/07 18:18:01.807,258.89,97.0,20.0,4599.0,1785.0,46.0
2026/07/07 18:18:02.806,201.38,80.0,16.0,4599.0,1785.0,46.0
2026/07/07 18:18:03.811,211.21,88.0,17.0,4599.0,1785.0,47.0
2026/07/07 18:18:04.809,212.25,89.0,18.0,4599.0,1785.0,47.0
2026/07/07 18:18:05.805,212.76,85.0,18.0,4599.0,1785.0,47.0
2026/07/07 18:18:06.809,211.94,85.0,18.0,5299.0,1785.0,47.0
2026/07/07 18:18:07.810,212.4,85.0,17.0,5299.0,1785.0,48.0
2026/07/07 18:18:08.803,207.02,98.0,20.0,5299.0,1785.0,48.0
2026/07/07 18:18:09.804,213.86,98.0,19.0,5299.0,1785.0,49.0
2026/07/07 18:18:10.804,213.39,100.0,19.0,5299.0,1785.0,49.0
2026/07/07 18:18:11.811,214.11,100.0,19.0,5299.0,1785.0,49.0
2026/07/07 18:18:12.791,213.48,100.0,18.0,5299.0,1785.0,49.0
2026/07/07 18:18:13.805,214.57,95.0,19.0,5299.0,1785.0,50.0
2026/07/07 18:18:14.808,212.5,91.0,18.0,5299.0,1785.0,50.0
2026/07/07 18:18:15.806,213.14,86.0,17.0,5299.0,1785.0,50.0
2026/07/07 18:18:16.804,214.8,86.0,17.0,5299.0,1785.0,50.0
2026/07/07 18:18:17.806,214.04,87.0,17.0,5299.0,1785.0,50.0
2026/07/07 18:18:18.804,214.67,87.0,17.0,5299.0,1785.0,50.0
2026/07/07 18:18:19.806,213.04,89.0,18.0,5299.0,1785.0,51.0
2026/07/07 18:18:20.812,214.66,85.0,17.0,5299.0,1785.0,51.0
2026/07/07 18:18:21.807,214.83,85.0,16.0,5299.0,1785.0,51.0
2026/07/07 18:18:22.808,214.85,91.0,18.0,5299.0,1785.0,51.0
2026/07/07 18:18:23.812,214.97,86.0,17.0,5299.0,1785.0,51.0
2026/07/07 18:18:24.809,214.58,87.0,17.0,5299.0,1785.0,52.0
2026/07/07 18:18:25.809,216.63,86.0,17.0,5299.0,1785.0,52.0
2026/07/07 18:18:26.808,216.92,87.0,17.0,5299.0,1785.0,52.0
2026/07/07 18:18:27.805,216.31,88.0,17.0,5299.0,1785.0,52.0
2026/07/07 18:18:28.793,218.34,94.0,18.0,5299.0,1785.0,52.0
