timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:28:00.362,89.07,2.0,0.0,1515.0,1785.0,37.0
2026/07/07 18:28:01.422,89.65,0.0,0.0,2375.0,1785.0,37.0
2026/07/07 18:28:02.390,88.96,0.0,0.0,2375.0,1785.0,37.0
2026/07/07 18:28:03.383,89.01,0.0,0.0,2375.0,1785.0,37.0
2026/07/07 18:28:04.416,89.19,0.0,0.0,2375.0,1785.0,37.0
2026/07/07 18:28:05.395,122.86,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:06.561,89.29,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:07.503,89.34,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:08.507,89.34,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:09.503,89.29,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:10.519,89.37,0.0,0.0,6133.0,1785.0,38.0
2026/07/07 18:28:11.519,162.8,95.0,43.0,7155.0,1695.0,40.0
2026/07/07 18:28:12.497,397.42,83.0,64.0,7155.0,1515.0,42.0
2026/07/07 18:28:13.494,397.52,100.0,69.0,7155.0,1305.0,44.0
2026/07/07 18:28:14.491,396.39,100.0,70.0,7155.0,1350.0,45.0
2026/07/07 18:28:15.517,392.62,100.0,71.0,7155.0,1530.0,45.0
2026/07/07 18:28:16.514,398.56,100.0,70.0,7155.0,1530.0,46.0
2026/07/07 18:28:17.506,394.08,100.0,70.0,7155.0,1650.0,46.0
2026/07/07 18:28:18.517,397.51,100.0,69.0,7155.0,1590.0,47.0
2026/07/07 18:28:19.516,403.93,100.0,70.0,7155.0,1500.0,48.0
2026/07/07 18:28:20.517,399.52,100.0,69.0,7155.0,1530.0,49.0
