timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:49:29.657,92.33,0.0,0.0,1033.0,1785.0,44.0
2026/07/07 18:49:30.661,92.6,0.0,0.0,1357.0,1785.0,44.0
2026/07/07 18:49:31.690,92.35,0.0,0.0,1357.0,1785.0,44.0
2026/07/07 18:49:32.707,92.42,0.0,0.0,1357.0,1785.0,44.0
2026/07/07 18:49:33.692,92.49,0.0,0.0,1357.0,1785.0,44.0
2026/07/07 18:49:34.681,92.44,0.0,0.0,1357.0,1785.0,44.0
2026/07/07 18:49:35.704,139.68,8.0,4.0,2185.0,1785.0,47.0
2026/07/07 18:49:36.704,376.61,95.0,100.0,2445.0,1365.0,49.0
2026/07/07 18:49:37.709,346.46,98.0,63.0,2621.0,1770.0,49.0
2026/07/07 18:49:38.710,388.64,99.0,50.0,2621.0,1755.0,50.0
2026/07/07 18:49:38.976,372.4,99.0,53.0,2621.0,1770.0,50.0
2026/07/07 18:49:40.009,94.18,0.0,0.0,2621.0,1785.0,46.0
2026/07/07 18:49:41.005,94.04,0.0,0.0,2621.0,1785.0,46.0
2026/07/07 18:49:42.011,224.51,42.0,37.0,4437.0,1770.0,47.0
2026/07/07 18:49:42.992,391.05,99.0,53.0,4437.0,1485.0,52.0
2026/07/07 18:49:43.948,375.78,100.0,53.0,4437.0,1755.0,51.0
2026/07/07 18:49:44.972,283.88,100.0,53.0,8067.0,1755.0,54.0
2026/07/07 18:49:45.971,391.61,100.0,54.0,8067.0,1710.0,54.0
2026/07/07 18:49:46.971,393.03,100.0,52.0,8067.0,1710.0,54.0
2026/07/07 18:49:47.972,393.08,100.0,51.0,8067.0,1710.0,55.0
2026/07/07 18:49:48.290,379.13,100.0,53.0,8067.0,1770.0,56.0
2026/07/07 18:49:49.295,100.34,0.0,0.0,8067.0,1785.0,50.0
2026/07/07 18:49:50.285,97.03,0.0,0.0,8067.0,1785.0,50.0
2026/07/07 18:49:51.309,326.14,94.0,63.0,15327.0,1650.0,54.0
2026/07/07 18:49:52.308,392.76,100.0,51.0,15327.0,1665.0,55.0
2026/07/07 18:49:53.294,395.04,100.0,49.0,15327.0,1485.0,57.0
2026/07/07 18:49:54.313,391.49,100.0,50.0,15327.0,1665.0,56.0
2026/07/07 18:49:55.313,395.74,100.0,49.0,15327.0,1665.0,57.0
2026/07/07 18:49:56.311,396.66,100.0,51.0,15327.0,1650.0,57.0
2026/07/07 18:49:57.312,394.99,100.0,51.0,15327.0,1620.0,58.0
2026/07/07 18:49:58.311,397.08,100.0,50.0,15327.0,1605.0,59.0
2026/07/07 18:49:58.934,355.82,100.0,53.0,15327.0,1770.0,57.0
2026/07/07 18:50:00.003,101.26,0.0,0.0,15327.0,1785.0,55.0
2026/07/07 18:50:00.937,100.97,0.0,0.0,15327.0,1785.0,54.0
2026/07/07 18:50:02.035,379.99,100.0,48.0,29849.0,1620.0,59.0
2026/07/07 18:50:02.951,400.04,100.0,51.0,29849.0,1515.0,60.0
2026/07/07 18:50:03.932,395.23,100.0,49.0,29849.0,1515.0,61.0
2026/07/07 18:50:04.953,392.72,100.0,56.0,29849.0,1665.0,62.0
2026/07/07 18:50:05.933,396.73,100.0,50.0,29849.0,1395.0,62.0
2026/07/07 18:50:06.950,393.64,100.0,54.0,29849.0,1590.0,62.0
2026/07/07 18:50:07.933,394.02,100.0,50.0,29849.0,1530.0,63.0
2026/07/07 18:50:08.950,393.85,100.0,55.0,29849.0,1665.0,63.0
2026/07/07 18:50:09.941,395.92,100.0,48.0,29849.0,1530.0,64.0
2026/07/07 18:50:10.950,394.44,100.0,50.0,29849.0,1500.0,64.0
2026/07/07 18:50:11.950,395.74,100.0,49.0,29849.0,1455.0,64.0
2026/07/07 18:50:12.947,394.54,100.0,55.0,29849.0,1605.0,65.0
2026/07/07 18:50:13.951,396.96,100.0,50.0,29849.0,1440.0,65.0
2026/07/07 18:50:14.937,394.54,100.0,53.0,29849.0,1515.0,66.0
2026/07/07 18:50:15.953,384.81,100.0,49.0,29849.0,1665.0,65.0
2026/07/07 18:50:16.956,399.67,100.0,49.0,29849.0,1575.0,66.0
2026/07/07 18:50:17.634,345.14,4.0,0.0,29849.0,1770.0,63.0
2026/07/07 18:50:18.724,105.82,0.0,0.0,29849.0,1785.0,62.0
2026/07/07 18:50:19.642,105.06,0.0,0.0,29849.0,1785.0,61.0
2026/07/07 18:50:20.653,319.07,99.0,100.0,58889.0,1605.0,65.0
2026/07/07 18:50:21.655,382.69,100.0,49.0,58889.0,1455.0,66.0
2026/07/07 18:50:22.654,387.84,100.0,57.0,58889.0,1455.0,67.0
2026/07/07 18:50:23.646,391.23,100.0,49.0,58889.0,1635.0,67.0
2026/07/07 18:50:24.756,390.64,100.0,49.0,58889.0,1665.0,68.0
2026/07/07 18:50:25.640,394.71,100.0,50.0,58889.0,1635.0,68.0
2026/07/07 18:50:26.634,390.43,94.0,49.0,58889.0,1665.0,68.0
2026/07/07 18:50:27.639,387.24,100.0,48.0,58889.0,1470.0,69.0
2026/07/07 18:50:28.658,384.0,100.0,49.0,58889.0,1425.0,68.0
2026/07/07 18:50:29.653,391.28,100.0,49.0,58889.0,1665.0,69.0
2026/07/07 18:50:30.657,395.0,100.0,50.0,58889.0,1620.0,70.0
2026/07/07 18:50:31.655,386.4,79.0,43.0,58889.0,1650.0,69.0
2026/07/07 18:50:32.662,386.51,100.0,49.0,58889.0,1545.0,70.0
2026/07/07 18:50:33.720,393.1,100.0,49.0,58889.0,1650.0,70.0
2026/07/07 18:50:34.649,390.22,100.0,47.0,58889.0,1530.0,70.0
2026/07/07 18:50:35.657,383.45,100.0,49.0,58889.0,1530.0,70.0
2026/07/07 18:50:36.632,390.26,100.0,57.0,58889.0,1605.0,71.0
2026/07/07 18:50:37.650,391.0,100.0,50.0,58889.0,1560.0,71.0
2026/07/07 18:50:38.654,384.39,100.0,43.0,58889.0,1365.0,71.0
2026/07/07 18:50:39.653,386.51,100.0,49.0,58889.0,1590.0,71.0
2026/07/07 18:50:40.652,391.96,100.0,46.0,58889.0,1455.0,71.0
2026/07/07 18:50:41.658,386.34,100.0,50.0,58889.0,1620.0,71.0
2026/07/07 18:50:42.663,388.83,78.0,41.0,58889.0,1635.0,72.0
2026/07/07 18:50:43.633,389.01,100.0,49.0,58889.0,1665.0,72.0
2026/07/07 18:50:44.654,389.26,100.0,46.0,58889.0,1545.0,72.0
2026/07/07 18:50:45.657,385.17,100.0,48.0,58889.0,1590.0,72.0
2026/07/07 18:50:46.639,392.37,100.0,46.0,58889.0,1455.0,72.0
2026/07/07 18:50:47.664,385.95,100.0,50.0,58889.0,1635.0,71.0
2026/07/07 18:50:48.656,387.86,77.0,40.0,58889.0,1635.0,72.0
2026/07/07 18:50:49.659,389.56,100.0,49.0,58889.0,1665.0,73.0
2026/07/07 18:50:50.660,388.66,100.0,44.0,58889.0,1440.0,72.0
2026/07/07 18:50:51.657,386.44,100.0,49.0,58889.0,1605.0,73.0
2026/07/07 18:50:52.653,390.19,100.0,43.0,58889.0,1365.0,72.0
2026/07/07 18:50:52.998,328.39,8.0,0.0,58889.0,1770.0,70.0
2026/07/07 18:50:54.294,112.26,0.0,0.0,58889.0,1785.0,67.0
2026/07/07 18:50:55.278,111.3,0.0,0.0,58891.0,1785.0,67.0
2026/07/07 18:50:56.290,184.0,78.0,64.0,83393.0,1665.0,69.0
2026/07/07 18:50:57.278,402.29,100.0,47.0,94657.0,1695.0,71.0
2026/07/07 18:50:58.280,392.37,100.0,38.0,94657.0,1605.0,71.0
2026/07/07 18:50:59.287,373.21,100.0,54.0,94657.0,1185.0,70.0
2026/07/07 18:51:00.281,387.01,100.0,42.0,94657.0,1695.0,71.0
2026/07/07 18:51:01.288,377.6,100.0,43.0,94657.0,1575.0,71.0
2026/07/07 18:51:02.288,376.6,100.0,54.0,94657.0,1200.0,71.0
2026/07/07 18:51:03.290,386.41,100.0,42.0,94657.0,1695.0,72.0
2026/07/07 18:51:04.269,379.53,100.0,42.0,94657.0,1575.0,72.0
2026/07/07 18:51:05.281,378.92,100.0,54.0,94657.0,1200.0,71.0
2026/07/07 18:51:06.282,384.34,100.0,42.0,94657.0,1695.0,72.0
2026/07/07 18:51:07.288,381.97,100.0,42.0,94657.0,1560.0,72.0
2026/07/07 18:51:08.292,378.12,100.0,57.0,94657.0,1230.0,71.0
2026/07/07 18:51:09.285,383.2,88.0,58.0,94657.0,1710.0,72.0
2026/07/07 18:51:10.283,379.55,100.0,51.0,94657.0,1710.0,72.0
2026/07/07 18:51:11.290,381.03,100.0,42.0,94657.0,1500.0,72.0
2026/07/07 18:51:12.283,387.88,100.0,48.0,94657.0,1200.0,72.0
2026/07/07 18:51:13.286,378.34,100.0,54.0,94657.0,1665.0,72.0
2026/07/07 18:51:14.284,381.44,100.0,43.0,94657.0,1455.0,73.0
2026/07/07 18:51:15.283,383.85,100.0,44.0,94657.0,1260.0,73.0
2026/07/07 18:51:16.290,377.66,100.0,54.0,94657.0,1530.0,72.0
2026/07/07 18:51:17.267,383.36,100.0,42.0,94657.0,1350.0,73.0
2026/07/07 18:51:18.286,381.52,100.0,42.0,94657.0,1665.0,73.0
2026/07/07 18:51:19.269,376.8,100.0,55.0,94657.0,1380.0,72.0
2026/07/07 18:51:20.286,388.59,100.0,42.0,94657.0,1215.0,73.0
2026/07/07 18:51:21.276,377.94,100.0,42.0,94657.0,1665.0,73.0
2026/07/07 18:51:22.287,382.41,100.0,54.0,94657.0,1380.0,73.0
2026/07/07 18:51:23.267,385.28,100.0,69.0,94657.0,1335.0,73.0
2026/07/07 18:51:24.291,376.28,100.0,55.0,94657.0,1680.0,73.0
2026/07/07 18:51:25.287,384.55,100.0,43.0,94657.0,1440.0,73.0
2026/07/07 18:51:26.290,385.06,100.0,43.0,94657.0,1260.0,73.0
2026/07/07 18:51:27.268,374.8,100.0,54.0,94657.0,1515.0,73.0
2026/07/07 18:51:28.290,386.58,100.0,42.0,94657.0,1335.0,74.0
