timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:18:52.000,90.09,0.0,0.0,777.0,1785.0,39.0
2026/07/07 18:18:53.022,128.92,84.0,87.0,1107.0,1785.0,41.0
2026/07/07 18:18:54.012,234.51,97.0,15.0,1363.0,1785.0,43.0
2026/07/07 18:18:55.004,187.14,97.0,17.0,1363.0,1785.0,41.0
2026/07/07 18:18:56.020,237.19,88.0,87.0,1363.0,1785.0,43.0
2026/07/07 18:18:57.006,206.69,96.0,10.0,1363.0,1785.0,43.0
2026/07/07 18:18:57.984,215.96,86.0,9.0,1363.0,1785.0,43.0
2026/07/07 18:18:58.791,173.72,96.0,14.0,1487.0,1785.0,43.0
2026/07/07 18:18:59.809,195.17,98.0,17.0,1487.0,1785.0,43.0
2026/07/07 18:19:00.335,187.09,63.0,11.0,2115.0,1785.0,44.0
2026/07/07 18:19:01.332,202.48,99.0,19.0,2115.0,1785.0,45.0
2026/07/07 18:19:02.353,202.94,99.0,19.0,2115.0,1785.0,45.0
2026/07/07 18:19:03.216,198.19,99.0,19.0,3393.0,1785.0,44.0
2026/07/07 18:19:04.232,207.61,100.0,20.0,3393.0,1785.0,45.0
2026/07/07 18:19:05.232,210.66,100.0,19.0,3393.0,1785.0,46.0
2026/07/07 18:19:06.234,210.32,99.0,19.0,3393.0,1785.0,46.0
2026/07/07 18:19:07.245,210.03,98.0,19.0,3393.0,1785.0,46.0
2026/07/07 18:19:08.235,210.93,100.0,19.0,3393.0,1785.0,47.0
2026/07/07 18:19:08.743,204.23,97.0,20.0,6673.0,1785.0,47.0
2026/07/07 18:19:09.758,217.67,99.0,21.0,6673.0,1785.0,47.0
2026/07/07 18:19:10.759,205.48,100.0,21.0,6673.0,1785.0,47.0
2026/07/07 18:19:11.761,214.37,100.0,21.0,6673.0,1785.0,48.0
2026/07/07 18:19:12.763,214.54,100.0,17.0,6673.0,1785.0,47.0
2026/07/07 18:19:13.740,214.09,100.0,20.0,6673.0,1785.0,48.0
2026/07/07 18:19:14.759,214.89,100.0,18.0,6673.0,1785.0,48.0
2026/07/07 18:19:15.768,216.19,100.0,20.0,6673.0,1785.0,49.0
2026/07/07 18:19:16.762,216.25,100.0,17.0,6673.0,1785.0,48.0
2026/07/07 18:19:17.741,223.01,100.0,22.0,6673.0,1785.0,49.0
2026/07/07 18:19:18.759,211.77,100.0,19.0,6673.0,1785.0,49.0
2026/07/07 18:19:19.728,208.54,70.0,15.0,12739.0,1785.0,48.0
2026/07/07 18:19:20.737,213.58,100.0,17.0,12739.0,1785.0,49.0
2026/07/07 18:19:21.734,211.91,100.0,17.0,12739.0,1785.0,49.0
2026/07/07 18:19:22.732,207.33,100.0,22.0,12739.0,1785.0,49.0
2026/07/07 18:19:23.739,213.33,100.0,19.0,12739.0,1785.0,50.0
2026/07/07 18:19:24.747,213.49,100.0,21.0,12739.0,1785.0,50.0
2026/07/07 18:19:25.736,218.87,100.0,19.0,12739.0,1785.0,50.0
2026/07/07 18:19:26.741,219.63,100.0,22.0,12739.0,1785.0,51.0
2026/07/07 18:19:27.743,212.55,100.0,17.0,12739.0,1785.0,50.0
2026/07/07 18:19:28.751,214.48,100.0,22.0,12739.0,1785.0,51.0
2026/07/07 18:19:29.744,218.61,100.0,20.0,12739.0,1785.0,51.0
2026/07/07 18:19:30.742,219.14,100.0,22.0,12739.0,1785.0,51.0
2026/07/07 18:19:31.726,212.56,100.0,17.0,12739.0,1785.0,51.0
2026/07/07 18:19:32.746,216.95,100.0,17.0,12739.0,1785.0,52.0
2026/07/07 18:19:33.743,221.46,100.0,17.0,12739.0,1785.0,51.0
2026/07/07 18:19:34.724,214.57,99.0,22.0,12739.0,1785.0,52.0
2026/07/07 18:19:35.741,209.73,100.0,23.0,12739.0,1785.0,53.0
2026/07/07 18:19:36.761,218.75,100.0,22.0,12739.0,1785.0,52.0
2026/07/07 18:19:37.724,223.72,100.0,18.0,12739.0,1785.0,53.0
2026/07/07 18:19:38.729,223.84,100.0,22.0,12739.0,1785.0,53.0
2026/07/07 18:19:39.743,221.05,100.0,18.0,12739.0,1785.0,53.0
2026/07/07 18:19:40.749,220.51,100.0,22.0,12739.0,1785.0,53.0
2026/07/07 18:19:41.674,205.72,21.0,11.0,19075.0,1785.0,53.0
2026/07/07 18:19:41.907,186.88,18.0,2.0,16117.0,1785.0,52.0
2026/07/07 18:19:42.107,166.89,15.0,2.0,13527.0,1785.0,51.0
2026/07/07 18:19:42.307,146.04,10.0,1.0,12691.0,1785.0,51.0
2026/07/07 18:19:42.587,122.12,7.0,1.0,12301.0,1785.0,52.0
2026/07/07 18:19:42.882,119.41,14.0,7.0,11429.0,1785.0,52.0
2026/07/07 18:19:43.896,220.59,100.0,18.0,12425.0,1785.0,53.0
2026/07/07 18:19:44.894,219.56,100.0,20.0,12425.0,1785.0,54.0
2026/07/07 18:19:45.897,215.53,68.0,18.0,12425.0,1785.0,53.0
2026/07/07 18:19:46.897,218.56,100.0,17.0,12425.0,1785.0,53.0
2026/07/07 18:19:47.903,220.52,100.0,21.0,12425.0,1785.0,55.0
2026/07/07 18:19:48.886,218.99,90.0,22.0,12425.0,1785.0,54.0
2026/07/07 18:19:49.903,221.72,100.0,20.0,12425.0,1785.0,55.0
2026/07/07 18:19:50.901,218.99,100.0,17.0,12425.0,1785.0,54.0
2026/07/07 18:19:51.901,213.59,62.0,18.0,12425.0,1785.0,54.0
2026/07/07 18:19:52.944,221.04,100.0,17.0,12425.0,1785.0,54.0
2026/07/07 18:19:53.893,220.47,100.0,20.0,12425.0,1785.0,55.0
2026/07/07 18:19:54.878,220.54,91.0,22.0,12425.0,1785.0,55.0
2026/07/07 18:19:55.908,222.76,100.0,20.0,12425.0,1785.0,56.0
2026/07/07 18:19:56.886,221.14,100.0,17.0,12425.0,1785.0,55.0
2026/07/07 18:19:57.899,215.03,62.0,18.0,12425.0,1785.0,54.0
2026/07/07 18:19:58.892,223.36,100.0,17.0,12425.0,1785.0,55.0
2026/07/07 18:19:59.881,220.89,100.0,20.0,12425.0,1785.0,56.0
2026/07/07 18:20:00.897,218.93,80.0,18.0,12425.0,1785.0,55.0
2026/07/07 18:20:01.899,223.64,100.0,17.0,12425.0,1785.0,55.0
2026/07/07 18:20:02.880,219.39,100.0,19.0,12425.0,1785.0,56.0
2026/07/07 18:20:03.904,218.86,81.0,18.0,12425.0,1785.0,56.0
2026/07/07 18:20:04.903,221.29,100.0,17.0,12425.0,1785.0,56.0
